country_date_id,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support
20757,0,,0,,
102306,1,0,0,0.00,0.00
22830,2,0,0,,
72535,1,1,2,0.00,0.00
60948,1,1,1,,
152352,1,1,0,0.00,0.00
120778,0,,0,0.00,0.00
42248,1,1,1,0.00,0.00
87467,2,1,1,0.00,0.00
74947,1,1,1,0.00,0.00
127591,0,,0,,
80878,0,,0,0.00,0.00
45339,0,,0,0.00,0.00
27028,0,,0,0.00,0.00
51499,0,,0,,
46765,2,0,0,0.00,0.00
7328,1,1,1,,
78105,1,0,1,0.00,0.00
100467,2,0,2,,
83932,0,,0,,
31438,1,0,1,,
136972,1,1,2,0.00,0.00
108169,2,1,2,0.00,0.00
149204,1,0,2,0.00,0.00
85448,1,0,1,0.00,0.00
21499,1,0,2,0.00,0.00
46649,2,0,0,0.00,0.00
153597,0,,0,0.00,0.00
134561,2,0,1,0.00,0.00
4901,2,0,1,,
38237,1,1,2,0.00,0.00
85422,0,,0,0.00,0.00
47320,0,,0,0.00,0.00
92348,2,1,2,,
81962,1,1,2,0.00,0.00
129583,0,,0,0.00,0.00
96596,0,,0,0.00,0.00
49060,0,,0,,
54494,1,1,0,,
142589,0,,0,,
18482,1,1,1,0.00,0.00
146075,2,0,0,0.00,0.00
43562,0,,2,0.00,0.00
106767,0,,0,,
6061,0,,0,,
35524,1,1,2,0.00,0.00
146098,2,0,1,0.00,0.00
119716,0,,2,0.00,0.00
69227,0,,0,,
16719,2,0,2,,
126885,0,,0,,
65134,0,,0,,
57389,0,,0,,
43989,2,1,0,,
9870,1,0,0,0.00,0.00
8332,0,,0,,
126091,0,,1,0.00,0.00
26568,1,0,2,0.00,0.00
74823,0,,1,0.00,0.00
83399,2,1,2,0.00,0.00
8160,0,,0,,
20343,0,,0,0.00,0.00
39234,0,,2,17000000000.00,0.00
17507,2,0,1,0.00,0.00
31327,1,0,1,,
132006,2,0,0,,
5434,0,,2,0.00,0.00
125453,1,1,2,,
18564,1,1,1,0.00,0.00
114964,0,,0,0.00,0.00
25954,1,1,1,0.00,0.00
139078,0,,0,0.00,0.00
38256,1,1,2,0.00,0.00
140416,1,1,1,,
119373,1,0,2,,
102920,0,,0,0.00,0.00
94721,1,1,1,0.00,0.00
110622,1,1,2,0.00,0.00
92894,0,,0,0.00,0.00
128890,0,,0,,
120356,0,,2,,
55555,0,,0,,
27069,0,,0,,
46562,2,1,0,0.00,0.00
122952,2,1,1,0.00,0.00
125948,0,,0,0.00,0.00
105394,0,,2,0.00,0.00
38666,0,,0,0.00,0.00
36042,0,,0,0.00,0.00
66418,0,,2,0.00,0.00
15867,0,,0,,
4991,2,1,2,,
11167,1,0,1,0.00,0.00
146191,2,0,1,0.00,0.00
30051,0,,0,0.00,0.00
137056,1,1,0,,
121841,1,1,1,0.00,0.00
130017,0,,0,,
46694,2,0,0,0.00,0.00
117848,2,0,1,,
47935,1,0,0,,
132843,1,0,1,,
151840,0,,0,,
47597,1,0,0,0.00,0.00
46384,2,0,1,0.00,0.00
42152,1,1,1,0.00,0.00
122973,2,1,1,0.00,0.00
4410,2,1,2,0.00,0.00
148107,2,0,2,0.00,0.00
96182,0,,0,,
107809,2,1,0,,
1408,0,,0,0.00,0.00
72589,1,1,2,0.00,0.00
113175,1,1,0,,
35210,1,1,2,0.00,0.00
144177,1,1,0,0.00,0.00
138079,1,1,1,,
77649,1,0,2,,
69518,0,,0,0.00,0.00
118969,1,1,2,0.00,0.00
136400,1,1,2,,
111727,0,,0,0.00,0.00
2173,0,,0,0.00,0.00
125168,1,1,2,0.00,0.00
146242,2,0,1,0.00,0.00
130933,2,1,0,,
41105,1,1,2,0.00,0.00
31440,1,0,1,,
74257,0,,0,,
140199,0,,1,,
137504,0,,0,0.00,0.00
117004,0,,0,0.00,0.00
142434,0,,0,,
93204,0,,0,,
74140,0,,0,,
41223,1,1,2,0.00,0.00
15685,0,,0,,
99364,1,0,1,,
93886,0,,1,0.00,0.00
150073,0,,0,0.00,0.00
139669,0,,2,0.00,0.00
93333,0,,0,,
79448,1,1,0,,
89143,0,,0,0.00,0.00
55105,0,,2,0.00,0.00
32700,0,,0,,
149388,2,0,0,0.00,0.00
41740,1,1,0,,
74110,0,,1,,
8408,0,,0,,
94653,1,1,1,0.00,0.00
123269,1,1,2,0.00,0.00
26693,1,0,2,0.00,0.00
87696,2,1,1,0.00,0.00
129093,0,,0,0.00,0.00
21281,1,1,0,0.00,0.00
65974,0,,0,,
38786,0,,0,,
71427,2,0,0,0.00,0.00
2127,0,,0,,
25771,1,0,1,0.00,0.00
59938,1,1,1,,
102322,1,0,0,0.00,0.00
127818,0,,0,,
111303,0,,0,0.00,0.00
68390,0,,0,,
128296,2,0,1,0.00,0.00
140651,0,,0,0.00,0.00
91344,0,,0,0.00,0.00
140027,0,,2,0.00,0.00
96574,0,,0,0.00,0.00
20603,0,,0,0.00,0.00
42159,1,1,1,0.00,0.00
22354,2,0,0,0.00,0.00
108392,2,1,2,0.00,0.00
2112,0,,0,,
79859,0,,2,0.00,0.00
23054,1,1,2,,
110056,0,,0,,
84333,1,0,1,0.00,0.00
1857,0,,0,,
90079,0,,0,,
70473,2,1,2,,
152599,1,1,0,0.00,0.00
59391,2,1,1,0.00,0.00
56659,2,0,0,,
22484,2,0,1,0.00,0.00
83076,2,1,2,0.00,0.00
12673,0,,0,,
141261,2,1,2,,
54708,0,,0,0.00,0.00
48698,1,1,0,0.00,0.00
144568,0,,0,,
46728,2,0,0,0.00,0.00
25852,1,0,1,0.00,0.00
122442,0,,0,,
92959,1,0,0,0.00,0.00
36932,0,,0,,
138739,0,,1,0.00,0.00
86942,2,1,0,,
113532,1,0,1,0.00,0.00
113792,1,0,1,0.00,0.00
96307,0,,0,,
38465,0,,0,0.00,0.00
13629,0,,0,,
79666,0,,0,,
15602,0,,0,,
100928,0,,2,0.00,0.00
83409,2,1,2,0.00,0.00
76078,1,1,2,0.00,0.00
106816,0,,0,,
27998,1,1,2,0.00,0.00
82671,0,,1,,
105400,0,,2,0.00,0.00
66404,0,,2,0.00,0.00
37516,0,,0,0.00,0.00
8472,0,,0,0.00,0.00
145601,0,,0,,
120026,1,1,2,0.00,0.00
106120,0,,2,0.00,0.00
2616,0,,0,0.00,0.00
63310,2,0,2,0.00,0.00
43805,2,1,0,,
21919,0,,2,,
21288,1,1,0,0.00,0.00
18212,1,1,0,0.00,0.00
61319,2,1,0,0.00,0.00
128182,1,0,0,0.00,0.00
54209,1,1,2,,
109985,0,,0,,
137232,1,1,0,,
105249,0,,2,0.00,0.00
28832,1,0,2,0.00,0.00
142757,0,,0,0.00,0.00
92568,0,,1,0.00,0.00
124125,1,0,0,0.00,0.00
55636,0,,0,,
122749,0,,0,0.00,0.00
57571,0,,0,,
45637,1,0,1,0.00,0.00
112090,0,,0,,
91411,0,,2,0.00,0.00
125292,1,1,2,0.00,0.00
109713,0,,0,0.00,0.00
19517,1,1,1,0.00,0.00
6666,1,1,2,0.00,0.00
25682,1,0,2,0.00,0.00
99865,1,0,2,0.00,0.00
6403,0,,0,0.00,0.00
12905,2,0,1,0.00,0.00
15076,0,,2,0.00,0.00
152560,1,1,0,0.00,0.00
46906,2,0,0,,
133119,1,0,2,,
95116,1,1,2,,
54924,0,,1,0.00,0.00
7142,2,1,0,,
116199,0,,1,,
7174,2,1,0,,
54006,1,1,2,0.00,0.00
35898,0,,0,,
72623,1,1,2,0.00,0.00
117364,1,1,0,,
29261,0,,0,0.00,0.00
101613,1,1,1,,
72357,0,,0,,
44681,2,1,2,0.00,0.00
97264,1,1,0,,
55214,0,,0,0.00,0.00
66816,0,,0,0.00,0.00
94481,1,1,0,,
72976,0,,2,0.00,0.00
26824,0,,2,0.00,0.00
8107,0,,0,,
98314,1,1,1,,
72001,2,0,0,,
131786,2,0,0,,
60663,1,1,2,,
4173,0,,0,,
27917,1,1,2,0.00,0.00
107613,2,1,2,0.00,0.00
107205,2,1,1,0.00,0.00
122046,0,,2,0.00,0.00
151164,0,,0,0.00,0.00
32715,0,,0,,
49322,0,,0,,
65946,0,,0,,
73593,1,1,0,0.00,0.00
136823,1,1,2,0.00,0.00
65442,1,0,1,0.00,0.00
87896,2,1,1,,
75639,2,1,2,0.00,0.00
29688,0,,0,0.00,0.00
149928,0,,0,,
127935,0,,0,,
114745,1,1,1,0.00,0.00
28748,1,0,2,0.00,0.00
90633,1,0,1,0.00,0.00
55849,1,1,2,0.00,0.00
131455,2,0,0,0.00,0.00
113995,1,0,1,,
9833,2,1,0,0.00,0.00
67079,0,,0,,
58061,0,,2,0.00,0.00
100397,2,0,2,,
65482,1,0,1,0.00,0.00
94941,1,0,2,0.00,0.00
49962,2,0,0,0.00,0.00
43957,2,1,0,,
154495,2,1,2,0.00,0.00
34733,1,0,2,,
46463,2,0,0,0.00,0.00
101189,0,,2,0.00,0.00
24722,0,,0,0.00,0.00
123231,1,1,2,0.00,0.00
83588,2,1,2,,
136278,1,1,2,,
20516,0,,0,0.00,0.00
139354,0,,0,,
64398,2,1,2,0.00,0.00
116575,1,1,1,0.00,0.00
15924,0,,0,0.00,0.00
88338,1,1,2,0.00,0.00
5580,0,,2,0.00,0.00
119872,1,1,2,0.00,0.00
87464,2,1,1,0.00,0.00
49617,2,0,2,0.00,0.00
134642,0,,1,0.00,0.00
115651,0,,0,0.00,0.00
54046,1,1,2,0.00,0.00
90439,1,0,1,0.00,0.00
93508,0,,0,0.00,0.00
151044,0,,0,,
33267,2,1,2,0.00,0.00
84306,1,0,1,0.00,0.00
4563,2,1,2,0.00,0.00
112960,2,0,0,,
68740,1,0,0,0.00,0.00
43507,0,,2,0.00,0.00
116268,0,,1,,
66674,0,,0,0.00,0.00
4052,0,,0,,
99380,1,0,1,,
135045,0,,0,,
133094,1,0,2,,
67297,0,,0,,
39727,1,1,2,,
46298,2,0,0,0.00,0.00
31587,0,,1,,
15513,0,,2,,
99115,1,0,1,0.00,0.00
65418,1,0,1,0.00,0.00
13252,1,1,1,0.00,0.00
148058,2,0,2,0.00,0.00
57042,0,,2,0.00,0.00
64626,2,1,2,0.00,0.00
77186,1,0,2,0.00,0.00
79693,0,,0,,
26329,0,,0,,
153104,0,,0,,
143246,1,1,2,0.00,0.00
64947,0,,1,,
137827,1,1,1,0.00,0.00
127392,0,,2,0.00,0.00
122889,0,,1,0.00,0.00
87692,2,1,1,0.00,0.00
79654,0,,0,,
90108,0,,0,,
7525,1,1,2,0.00,0.00
141235,2,1,2,,
115684,0,,0,0.00,0.00
113351,1,1,0,,
85349,1,1,1,0.00,0.00
148554,2,0,1,,
107476,1,0,2,0.00,0.00
52894,1,1,2,0.00,0.00
146562,2,1,0,,
99136,1,0,0,0.00,0.00
29209,0,,0,,
112814,2,0,0,0.00,0.00
150464,1,0,2,0.00,0.00
144872,0,,0,0.00,0.00
60019,0,,0,0.00,0.00
43518,0,,2,0.00,0.00
137384,0,,0,,
122123,0,,0,0.00,0.00
19349,0,,0,0.00,0.00
153211,0,,0,0.00,0.00
59147,2,1,1,0.00,0.00
41799,1,1,0,,
113336,1,1,0,,
63540,0,,2,0.00,0.00
15540,0,,2,,
125977,0,,0,0.00,0.00
76655,0,,0,0.00,0.00
75339,0,,0,,
87419,1,1,2,0.00,0.00
3925,1,1,1,,
154192,0,,0,,
46666,2,0,0,0.00,0.00
78446,0,,0,,
74008,0,,0,0.00,0.00
2241,1,1,2,0.00,0.00
69710,2,0,1,0.00,0.00
14211,0,,1,0.00,0.00
4589,2,1,2,0.00,0.00
136775,1,1,2,0.00,0.00
49477,2,0,0,0.00,0.00
1259,0,,0,0.00,0.00
41097,1,1,2,0.00,0.00
135284,0,,0,,
131088,2,1,0,,
145094,0,,2,0.00,0.00
29334,0,,0,,
143773,0,,0,0.00,0.00
66047,0,,0,,
60190,1,1,2,0.00,0.00
42199,1,1,1,0.00,0.00
106269,0,,2,0.00,0.00
53019,1,1,2,0.00,0.00
115628,0,,0,0.00,0.00
1427,0,,0,0.00,0.00
117177,0,,0,,
43883,2,1,0,,
31601,0,,1,,
150835,0,,0,,
67857,1,0,1,0.00,0.00
37622,0,,1,0.00,0.00
95770,0,,0,0.00,0.00
77904,2,0,2,0.00,0.00
26496,0,,0,0.00,0.00
94081,1,1,1,,
141829,1,1,2,0.00,0.00
51407,0,,0,,
37490,0,,0,0.00,0.00
14715,0,,0,,
66959,0,,0,,
125060,1,1,2,0.00,0.00
19523,1,1,1,0.00,0.00
122716,0,,0,,
91734,2,1,2,0.00,0.00
109226,2,0,1,2241094221.93,0.00
10394,0,,0,,
114173,1,0,1,,
12930,2,0,1,0.00,0.00
27970,1,1,2,0.00,0.00
57952,0,,1,0.00,0.00
54019,0,,0,0.00,0.00
107278,2,1,1,0.00,0.00
55831,2,0,2,0.00,0.00
88288,1,1,1,0.00,0.00
32287,2,0,0,0.00,0.00
111393,1,1,2,0.00,0.00
144227,1,1,0,0.00,0.00
97664,0,,0,0.00,0.00
62221,1,1,2,0.00,0.00
63080,0,,0,,
121284,0,,0,,
11931,2,0,1,0.00,0.00
13998,0,,0,0.00,0.00
46011,2,0,0,,
153245,0,,0,0.00,0.00
51185,0,,0,,
31187,2,0,1,0.00,0.00
373,1,0,0,0.00,0.00
60386,1,1,2,0.00,0.00
89664,1,1,1,0.00,0.00
23823,1,1,2,0.00,0.00
23737,1,1,2,0.00,0.00
87005,0,,0,,
3827,1,1,1,,
126489,0,,0,0.00,0.00
89197,1,1,0,,
80484,0,,1,,
67380,0,,0,0.00,0.00
57849,0,,0,0.00,0.00
92939,1,1,2,0.00,0.00
57053,0,,2,0.00,0.00
109188,0,,0,0.00,0.00
134861,2,1,2,0.00,0.00
19992,0,,0,,
5996,0,,1,,
111512,1,1,2,0.00,0.00
70318,2,1,2,,
60564,1,1,2,0.00,0.00
18803,0,,0,,
154652,2,1,2,0.00,0.00
17553,0,,1,,
68177,0,,0,,
133280,1,1,2,,
68160,0,,0,,
66429,0,,2,0.00,0.00
34254,1,0,2,0.00,0.00
148408,2,0,2,0.00,0.00
20448,0,,0,0.00,0.00
79669,0,,0,,
24155,0,,0,,
77687,0,,0,0.00,0.00
13543,1,1,1,,
140479,0,,0,,
126942,0,,0,,
39719,1,1,2,0.00,0.00
36893,0,,0,,
6558,1,1,2,0.00,0.00
84585,1,0,1,,
104315,0,,0,,
58876,0,,0,0.00,0.00
105320,0,,2,0.00,0.00
45767,1,1,2,,
134184,1,1,0,,
93199,0,,0,,
148844,2,0,1,,
93283,0,,0,,
84775,1,0,1,,
106765,0,,0,,
5330,0,,0,0.00,0.00
92189,2,1,2,,
8014,0,,0,,
138371,1,1,0,,
130271,2,0,2,0.00,0.00
128795,0,,0,,
102055,0,,0,0.00,0.00
200,2,0,2,0.00,0.00
69472,0,,0,,
52219,1,1,1,,
87829,2,1,1,,
39344,1,1,2,0.00,0.00
145061,0,,0,0.00,0.00
85446,1,0,1,0.00,0.00
71971,2,0,0,,
89616,1,1,1,0.00,0.00
104096,0,,0,,
78550,0,,0,,
79270,1,1,1,0.00,0.00
66663,0,,0,0.00,0.00
44329,2,1,2,0.00,0.00
44343,2,1,2,0.00,0.00
146201,2,0,1,0.00,0.00
113242,1,1,0,,
106109,0,,2,3750000.00,0.00
107987,2,0,2,,
73980,0,,0,0.00,0.00
143718,0,,0,,
136765,1,1,2,0.00,0.00
63494,2,0,2,0.00,0.00
115879,0,,1,0.00,0.00
90353,1,0,1,0.00,0.00
80200,1,0,1,0.00,0.00
48147,0,,0,,
150747,0,,0,,
58007,0,,1,0.00,0.00
95326,1,1,2,,
26327,0,,0,,
7553,1,1,2,0.00,0.00
109214,0,,0,0.00,0.00
69062,0,,0,,
25561,0,,0,0.00,0.00
101344,0,,1,,
86001,0,,0,,
41191,1,1,2,0.00,0.00
136051,0,,2,,
6423,0,,0,0.00,0.00
33031,2,1,1,0.00,0.00
67579,1,0,2,0.00,0.00
36133,0,,0,0.00,0.00
89423,1,1,1,0.00,0.00
84968,1,0,1,,
47806,1,0,0,0.00,0.00
42328,0,,0,0.00,0.00
131060,2,1,,,
129803,0,,1,,
97439,1,1,0,,
85521,1,0,1,0.00,0.00
42973,0,,0,,
12758,0,,0,0.00,0.00
64541,2,1,2,0.00,0.00
50179,0,,0,,
144777,0,,0,,
36070,0,,0,0.00,0.00
151869,0,,0,,
77599,1,0,2,,
140878,2,1,1,0.00,0.00
138651,1,0,0,0.00,0.00
126488,0,,0,0.00,0.00
36660,0,,0,,
104111,0,,0,,
109932,1,1,1,,
125826,1,1,2,,
95496,1,1,2,,
51519,0,,0,,
112394,2,1,0,0.00,0.00
21881,0,,0,,
114781,1,1,1,0.00,0.00
37,0,,0,0.00,0.00
115945,0,,1,0.00,0.00
110573,1,1,2,0.00,0.00
24708,0,,0,0.00,0.00
148999,0,,0,0.00,0.00
87344,2,1,2,0.00,0.00
73815,1,0,1,0.00,0.00
129217,0,,0,0.00,0.00
110334,1,1,2,0.00,0.00
19862,0,,0,0.00,0.00
88793,1,1,2,,
58112,0,,2,0.00,0.00
152938,0,,0,,
110725,1,1,2,0.00,0.00
83566,2,1,2,,
99220,1,0,1,0.00,0.00
28562,0,,0,,
82654,0,,1,,
141030,2,1,1,0.00,0.00
8894,2,1,2,512605322.51,0.00
99589,1,0,1,,
141430,0,,0,,
9071,2,1,2,,
71732,2,0,0,0.00,0.00
127697,0,,0,,
111306,0,,0,0.00,0.00
20970,0,,0,,
28502,0,,0,,
111210,1,1,2,,
94165,0,,0,,
122461,0,,0,,
88382,1,1,2,0.00,0.00
5564,0,,2,0.00,0.00
106383,0,,0,0.00,0.00
83948,0,,0,,
93231,0,,0,,
137430,0,,0,,
116966,0,,0,0.00,0.00
45355,2,0,1,0.00,0.00
69826,2,0,2,0.00,0.00
15137,0,,2,0.00,0.00
151893,0,,0,,
144013,1,1,2,0.00,0.00
58273,0,,0,0.00,0.00
132651,0,,1,0.00,0.00
49050,0,,0,,
113270,1,1,0,,
45195,0,,0,0.00,0.00
31579,0,,1,,
65822,0,,2,,
150591,1,0,2,0.00,0.00
131199,0,,0,0.00,0.00
101296,0,,1,0.00,0.00
95688,2,0,0,0.00,0.00
79331,0,,0,,
57122,0,,2,0.00,0.00
76137,1,1,2,0.00,0.00
88518,1,1,2,0.00,0.00
67370,0,,0,0.00,0.00
45546,2,0,1,0.00,0.00
37218,0,,2,0.00,0.00
89053,1,1,1,,
143595,0,,0,,
114880,1,1,0,0.00,0.00
65835,0,,2,,
39335,1,1,2,0.00,0.00
131982,2,0,0,,
112234,0,,0,,
76216,1,1,2,,
26483,0,,0,0.00,0.00
29774,1,1,0,0.00,0.00
11510,0,,0,,
68888,0,,0,0.00,0.00
12044,2,1,1,0.00,0.00
3564,1,1,1,0.00,0.00
143785,0,,0,0.00,0.00
101608,1,1,1,,
118237,2,0,0,,
5654,0,,2,0.00,0.00
128339,0,,0,0.00,0.00
47395,1,0,0,0.00,0.00
109312,0,,2,0.00,0.00
135374,0,,0,,
385,0,,0,0.00,0.00
53396,1,1,2,,
22808,2,0,0,,
109670,2,1,1,0.00,0.00
115934,0,,1,0.00,0.00
4455,2,1,2,0.00,0.00
123079,2,1,0,0.00,0.00
29817,1,1,0,0.00,0.00
45611,1,0,1,0.00,0.00
65852,0,,2,,
85525,1,0,1,0.00,0.00
953,0,,0,,
112616,2,0,0,,0.00
7437,0,,0,0.00,0.00
137188,1,1,0,,
101184,0,,2,0.00,0.00
97253,1,1,0,,
17639,0,,1,,
123652,0,,2,,
41506,1,1,2,,
55447,0,,0,,
59860,1,1,1,,
23255,1,1,2,,
48483,1,1,2,0.00,0.00
68588,0,,0,0.00,0.00
153407,1,1,2,0.00,0.00
129358,0,,0,0.00,0.00
88234,0,,0,0.00,0.00
72373,0,,0,,
142848,1,1,2,0.00,0.00
71068,0,,0,,
5050,2,1,1,,
6398,0,,0,0.00,0.00
19239,1,0,1,0.00,0.00
135572,1,1,2,0.00,0.00
117425,1,1,0,,
128943,0,,0,,
8501,0,,0,0.00,0.00
34410,1,0,2,0.00,0.00
137252,1,1,0,,
92731,0,,1,0.00,0.00
73186,1,0,2,,
98709,0,,0,0.00,0.00
117308,1,1,0,,
115935,0,,1,0.00,0.00
20215,0,,0,0.00,0.00
111030,1,1,2,,
23694,1,1,2,0.00,0.00
11703,0,,0,0.00,0.00
29262,0,,0,,
108102,0,,0,0.00,0.00
90833,1,1,0,0.00,0.00
138440,0,,0,,
27888,1,1,2,0.00,0.00
57637,2,1,1,,
152589,1,1,0,0.00,0.00
146094,2,0,1,0.00,0.00
20685,0,,0,0.00,0.00
95392,1,1,2,,
46193,0,,0,,
8860,2,1,2,0.00,0.00
79916,2,0,2,0.00,0.00
99659,1,0,1,,
66176,0,,0,,
17508,2,0,1,0.00,0.00
137356,0,,0,,
87014,0,,0,,
86840,2,1,2,,
21662,1,1,2,0.00,0.00
19716,0,,2,,
6983,1,1,1,,
116239,0,,1,,
38839,0,,0,,
113900,1,0,1,0.00,0.00
113539,1,0,1,0.00,0.00
89479,1,1,1,0.00,0.00
54031,1,1,2,0.00,0.00
50404,0,,0,,
144990,0,,2,0.00,0.00
150264,1,0,2,0.00,0.00
75894,1,1,2,0.00,0.00
124663,0,,0,,
68838,0,,0,0.00,0.00
64878,0,,0,0.00,0.00
63809,0,,2,,
118042,2,0,1,,
21438,1,0,2,0.00,0.00
114948,0,,0,0.00,0.00
141832,1,1,2,0.00,0.00
41122,1,1,2,0.00,0.00
102796,0,,0,,
30376,0,,0,,
20897,0,,0,,
81777,2,1,2,,
16784,0,,0,,
46435,0,,0,0.00,0.00
77752,1,0,2,0.00,0.00
43723,0,,2,,
30989,2,0,1,0.00,0.00
86553,2,0,2,0.00,0.00
103159,0,,0,0.00,0.00
57385,0,,0,,
128760,0,,0,,
134979,0,,0,,
32499,2,0,0,,
136306,1,1,2,,
52954,1,1,2,0.00,0.00
92335,2,1,2,,
57159,0,,2,0.00,0.00
86238,2,1,2,0.00,0.00
135142,0,,0,,
48012,0,,0,,
17647,0,,1,,
120112,0,,2,0.00,0.00
99489,1,0,1,,
28173,1,1,2,,
94909,0,,1,0.00,0.00
57576,0,,0,,
109289,0,,2,0.00,0.00
50505,0,,0,0.00,0.00
103796,0,,0,,
29248,1,0,2,,
127960,0,,0,,
143262,1,1,2,0.00,0.00
111943,1,1,0,,
13836,0,,0,0.00,0.00
149010,0,,0,0.00,0.00
120804,0,,0,0.00,0.00
116713,1,1,1,0.00,0.00
122244,1,1,0,0.00,0.00
4097,0,,0,,
152816,0,,0,,
49506,2,0,2,0.00,0.00
144790,0,,0,,
143912,1,1,2,0.00,0.00
100004,2,0,2,0.00,0.00
14528,0,,0,,
78697,0,,0,,
91012,1,1,0,,
62586,1,1,0,0.00,0.00
35500,1,1,2,0.00,0.00
27649,1,1,2,0.00,0.00
121584,0,,0,,
140588,0,,0,,
100857,0,,2,0.00,0.00
46413,2,0,0,0.00,0.00
43277,0,,2,0.00,0.00
142049,1,1,2,0.00,0.00
145678,0,,0,,
129293,0,,0,0.00,0.00
56346,2,0,2,,
41401,1,1,2,0.00,0.00
141157,2,1,1,0.00,0.00
135088,0,,0,,
99717,0,,0,0.00,0.00
144194,1,1,0,0.00,0.00
74655,0,,1,0.00,0.00
71714,2,0,0,0.00,0.00
10773,0,,0,0.00,0.00
120494,0,,1,,
83602,2,1,2,,
31815,0,,0,0.00,0.00
33144,2,1,2,0.00,0.00
25160,0,,0,,
102986,0,,0,0.00,0.00
8761,2,1,2,0.00,0.00
33751,0,,0,,
2119,0,,0,,
64748,2,1,2,0.00,0.00
76608,1,1,1,,
150415,1,0,2,0.00,0.00
41385,1,1,2,0.00,0.00
11430,0,,0,,
47738,1,0,0,0.00,0.00
79435,1,1,0,,
21984,0,,2,,
153138,0,,0,,
57141,0,,2,0.00,0.00
60759,0,,0,,
83799,2,1,2,,
43856,2,1,0,,
43042,0,,0,,
129088,0,,0,0.00,0.00
119019,1,1,2,0.00,0.00
80797,0,,0,,
21235,1,1,0,0.00,0.00
7402,0,,0,0.00,0.00
82389,0,,1,0.00,0.00
129659,0,,0,,
104630,0,,0,,
104110,0,,0,,
86682,2,1,2,,
51076,1,0,0,,
154646,2,1,2,0.00,0.00
146629,2,1,0,,
153347,1,0,2,0.00,0.00
1200,0,,1,0.00,0.00
44019,2,1,0,,
29801,1,1,0,0.00,0.00
45162,0,,0,0.00,0.00
113546,1,0,1,0.00,34000000.00
55516,0,,0,,
149869,0,,0,,
93630,0,,0,0.00,0.00
149719,1,1,2,,
106460,0,,0,0.00,0.00
125789,1,1,2,,
63542,0,,2,0.00,0.00
49731,2,1,2,0.00,0.00
71817,2,0,0,0.00,0.00
98496,1,1,1,,
53108,1,1,2,0.00,0.00
16695,2,0,2,,
89789,0,,0,0.00,0.00
13723,0,,0,,
100021,2,0,2,0.00,0.00
110565,1,1,2,0.00,0.00
22450,2,0,1,0.00,0.00
92506,1,0,1,0.00,0.00
133084,1,0,2,,
72241,0,,0,,
54082,1,1,2,0.00,0.00
39063,0,,0,,
135285,0,,0,,
124975,1,1,2,0.00,0.00
110588,1,1,2,0.00,0.00
77842,2,0,2,0.00,0.00
116654,1,1,1,0.00,0.00
76071,1,1,2,0.00,0.00
575,1,0,0,0.00,0.00
32477,2,0,0,,
9706,2,1,0,0.00,0.00
65853,0,,2,,
33454,0,,0,,
28460,1,1,2,,
81658,1,0,1,,
97838,1,1,1,0.00,0.00
4952,2,1,2,,
98777,1,0,1,0.00,0.00
2486,0,,0,0.00,0.00
94644,1,1,1,0.00,0.00
118446,0,,0,,
109715,0,,0,0.00,0.00
149335,1,0,1,0.00,0.00
139891,0,,2,0.00,0.00
98509,1,1,1,,
145771,0,,0,,
53304,1,1,2,,
19525,1,1,1,0.00,0.00
118123,2,0,1,,
18238,1,1,0,0.00,0.00
148917,0,,0,,
86684,2,1,2,,
6106,0,,0,,
2688,0,,0,0.00,0.00
97802,1,1,1,0.00,0.00
32802,0,,0,,
31524,1,0,1,,
87064,0,,0,,
11353,1,0,0,,
88655,1,1,2,0.00,0.00
51482,0,,0,,
40939,0,,0,0.00,0.00
56617,2,0,0,,
8256,0,,0,,
100736,0,,0,,
126557,0,,0,,
11018,0,,0,0.00,0.00
139489,0,,0,,
29994,1,0,0,0.00,0.00
62869,0,,0,,
47774,1,0,0,0.00,0.00
100689,2,1,1,,
129756,0,,1,,
95241,1,1,2,,
150576,1,0,2,0.00,0.00
131218,0,,0,0.00,0.00
119315,1,0,2,,
46488,2,0,0,0.00,0.00
124773,0,,0,,
25729,1,0,2,0.00,0.00
84825,1,0,1,,
56033,2,0,2,0.00,0.00
71907,2,0,0,0.00,0.00
60996,1,1,1,,
118347,2,0,0,,
140838,1,0,1,0.00,0.00
135863,1,1,2,0.00,0.00
94684,1,1,1,0.00,0.00
88261,1,1,1,0.00,0.00
133271,1,0,2,,
41468,1,1,2,0.00,0.00
82835,0,,0,,
19635,1,0,0,0.00,0.00
141382,2,1,2,,
104052,0,,0,,
103714,0,,0,,
123925,2,1,2,0.00,0.00
23347,0,,0,0.00,0.00
51427,0,,0,,
36555,0,,0,0.00,0.00
145753,0,,0,,
6404,0,,0,0.00,0.00
119784,0,,2,0.00,0.00
106180,0,,2,0.00,0.00
39995,1,1,0,,
123587,0,,2,,
114523,1,1,0,0.00,0.00
101504,1,1,1,,
101602,1,1,1,,
126861,0,,0,,
73090,1,1,2,,
90167,0,,0,,
146866,0,,0,,
87281,2,1,2,0.00,0.00
83642,0,,0,,
74775,0,,1,0.00,0.00
144970,0,,2,0.00,0.00
55519,0,,0,,
39379,1,1,2,0.00,0.00
124283,1,1,1,0.00,0.00
46074,2,0,0,,
124951,1,1,2,0.00,0.00
21789,0,,0,,
105608,0,,2,,
